Course ID,Date Added,Collection Language,Course Title,Category,Subcategory
1873960,2021-11-30,ES,Implementación de Servidores DNS (Módulo III),IT Operations,Operating Systems & Servers
1553300,2021-11-30,ES,VPS Linux en DigitalOcean: Tu Guía creando Proyectos Reales,IT Operations,Operating Systems & Servers
3891920,2021-11-30,ES,Linux Email Server: crear servidor de correo multidominio.,IT Operations,Operating Systems & Servers
3975404,2021-11-30,ES,Curso Lean Six Sigma Yellow Belt,Project Management & Operations,Operations Management
3790052,2021-11-30,ES,ISO 9001:2015  Principios y fundamentos,Project Management & Operations,Operations Management
4167180,2021-11-30,ES,Curso de C#,Development,Programming Languages
3241370,2021-11-30,ES,"Python 3, Programación Orientada a Objetos haciendo juegos",Development,Programming Languages
1465114,2021-11-30,ES,Sistema de ventas en 3 capas en C# & MySQL y SQL full stack,Development,Programming Languages
2027564,2021-11-30,ES,Introducción a la programación  (+90 ejercicios propuestos),Development,Programming Languages
1212922,2021-11-30,ES,Crea una tienda virtual con PHP y MySQL con el patrón MVC,Development,Programming Languages
1215044,2021-11-30,ES,Curso de Go - Como programar y crear APIs RESTful con Golang,Development,Programming Languages
889024,2021-11-30,ES,Fundamentos y Lógica de Programación 2021,Development,Programming Languages
3984974,2021-11-30,ES,Scrum Master y Product Owner Certificación Año 2021,Project Management & Operations,Project Management Certifications
2607162,2021-11-30,ES,[2021] Lean Six Sigma Green Belt: Simulador de Examen,Project Management & Operations,Project Management Certifications
4273954,2021-11-30,ES,Curso Completo de Google Ads (Adwords) 2022,Marketing,Search Engine Optimization
1536640,2021-11-30,ES,[A-Z] Google Tag Manager de básico a especialista de tags,Marketing,Search Engine Optimization
3197712,2021-11-30,ES,Guía completa Y REAL para crecer en YouTube,Marketing,Social Media Marketing
4322950,2021-11-30,ES,Software Testing desde Cero : MasterClass todo en 1 (2021),Development,Software Testing
4279898,2021-11-30,ES,CALMA: Curso Avanzado para el Manejo Exitoso de la Ansiedad,Personal Development,Stress Management
997144,2021-11-30,ES,Domina HTML5 y CSS3 en 8 días,Development,Web Development
3148216,2021-11-30,ES,Máster en Typescript: Desde Cero a Nivel Profesional,Development,Web Development
113836,2021-11-30,ES,Tomcat para Administradores y desarrolladores,Development,Web Development
2278569,2021-11-30,ES,Usa Laravel para consumir APIs y Servicios HTTP,Development,Web Development
2257056,2021-11-30,ES,CSS Grid: Principiante a Experto Creando Web Responsive,Development,Web Development
3693976,2021-11-30,ES,"Inicia con TALL: Usa Tailwind, Alpine, Laravel y Livewire",Development,Web Development
2025246,2021-11-30,ES,Curso completo de PHP7,Development,Web Development
3813982,2021-11-30,ES,Master Asp.Net MVC (ADO.NET + 3 Capas + Store Procedures) C#,Development,Web Development
1518044,2021-11-30,ES,"PACK de Desarrollo Web Front-End [HTML,CSS,LESS,JS,JQ,VUE]",Development,Web Development
2373954,2021-11-30,ES,"AWS API Gateway, Lambda, RDS Mysql/Oracle,SOAP DESTACADO",Development,Web Development
2489052,2021-11-30,ES,Sistema de encuestas en Node.js & Express y MySQL full stack,Development,Web Development
2555494,2021-11-30,ES,Curso práctico de Docker y Microservicios (apto para todos),Development,Web Development
1992318,2021-11-30,ES,"NPM Desarrollar y publicar librerias JS,TS, Angular, ReactJS",Development,Web Development
3590282,2021-11-30,ES,Microservicios con spring boot Docker Open API y Swagger,Development,Web Development
3813982,2021-11-30,ES,Master Asp.Net MVC (ADO.NET + 3 Capas + Store Procedures) C#,Development,Web Development
1518044,2021-11-30,ES,"PACK de Desarrollo Web Front-End [HTML,CSS,LESS,JS,JQ,VUE]",Development,Web Development
2373954,2021-11-30,ES,"AWS API Gateway, Lambda, RDS Mysql/Oracle,SOAP DESTACADO",Development,Web Development
2489052,2021-11-30,ES,Sistema de encuestas en Node.js & Express y MySQL full stack,Development,Web Development
2555494,2021-11-30,ES,Curso práctico de Docker y Microservicios (apto para todos),Development,Web Development
1992318,2021-11-30,ES,"NPM Desarrollar y publicar librerias JS,TS, Angular, ReactJS",Development,Web Development
3590282,2021-11-30,ES,Microservicios con spring boot Docker Open API y Swagger,Development,Web Development
3888812,2021-11-29,EN,Proposal Writing & Management (+APMP Foundation Exam Prep),Leadership & Management,Communication
2959042,2021-11-29,PT,Testes automatizados com Cypress (básico),Development,Software Testing
1899738,2021-11-29,EN,Performance Testing using TruWeb,Development,Development Tools
3158874,2021-11-29,EN,IFRS - A Complete Course on IFRS,Finance & Accounting,Accounting
4395452,2021-11-28,EN,Stock Investing With Fundamental Analysis - DCF Valuation	,Finance & Accounting,Financial Modeling & Analysis
3729366,2021-11-28,EN,React Next.js Firebase Node.js MongoDB Login Register System,Development,Web Development
2731322,2021-11-28,EN,Resolving Conflicts and Improving Relationships	,Leadership & Management,Communication
4087810,2021-11-28,EN,"Competitive Programming Essentials, Master Algorithms",Development,Software Engineering
3391970,2021-11-28,EN,RA: Data Science and Supply Chain analytics. A-Z with Python,Data Science,Analytics
3998348,2021-11-26,EN,Complete Guide to ASP.NET Core Identity (.NET 5),Development,Web Development
439432,2021-11-26,EN,Learn SAP Query Step by Step,Project Management & Operations,Operations Management
1580524,2021-11-26,EN,"Angular & Django Full Stack: web, backend API, mobile apps",Development,Web Development
3538850,2021-11-25,EN,MS SQL with C#,Development,Programming Languages
3728980,2021-11-25,EN,MS-900 Course with Practice Sims. Microsoft 365 Fundamentals,IT Operations,IT Certifications
4095980,2021-11-25,EN,GCP - Google Cloud Professional Data Engineer Certification,Cloud Computing,Cloud Certification
2330370,2021-11-25,EN,BigFix Administration - Be an 'Expert'!,Development,Software Engineering
3184234,2021-11-25,EN,Getting Started with HashiCorp Consul 2021,IT Operations,IT Certifications
3158442,2021-11-25,EN,Logistics of Warehouse Operations in Supply Chain Management	,Project Management & Operations,Operations Management
4242194,2021-11-25,EN,Data Engineering using AWS Analytics Services,Data Science,Big Data
1649868,2021-11-24,EN,Business Etiquette and Professionalism,Leadership & Management,Communication
135046,2021-11-24,EN,Micro Expressions Training & Body Language for Lie Detection,Leadership & Management,Communication
2917880,2021-11-24,EN,"Complete Web Design Course: HTML, CSS, Javascript and jQuery",Design,Web Design
3880538,2021-11-24,EN,Designing RESTful APIs: Learn to Design API from Scratch,Development,Web Development
3250806,2021-11-24,EN,Double Your Academic Writing Quality: Practical Writing Tips,Leadership & Management,Communication
2248932,2021-11-24,EN,"German Exam Preparation - B1 Telc, Goethe, ÖSD",Personal Development,Language Learning
3754372,2021-11-23,EN,"Basics of Power Electronics
",IT Operations,Hardware
4380438,2021-11-23,EN,Microsoft Excel: Advanced Excel Dashboard Design,Office Productivity,Spreadsheets
3766328,2021-11-23,EN,Electric Motor Design for Electric Vehicle's - Advanced,IT Operations,Hardware
3612836,2021-11-22,EN,How to Paint From Beginner to Master -Acrylic Painting-,Personal Development,Arts & Creativity
3318238,2021-11-22,EN,3 Minute French - Course 8 | Language lessons for beginners,Personal Development,Language Learning
4147996,2021-11-22,EN,3 Minute French - Course 9 | Language lessons for beginners,Personal Development,Language Learning
4176318,2021-11-22,EN,3 Minute French - Course 10 | Language lessons for beginners,Personal Development,Language Learning
4180114,2021-11-22,EN,3 Minute French - Course 11 | Language lessons for beginners,Personal Development,Language Learning
3471842,2021-11-22,EN,REST based microservices API development in Golang,Development,Programming Languages
3728402,2021-11-22,EN,Informatica Master Data Management ( Informatica MDM ),Data Science,Big Data
468698,2021-11-22,EN,Project Management: Simple Software Project Management,Project Management & Operations,Project Management Fundamentals
3704956,2021-11-22,EN,Agile Kanban: Kanban for Software Development Teams,Project Management & Operations,Agile & Scrum
2404506,2021-11-22,EN,Learn Dynatrace Setup & Full-Stack Monitoring with Demos,IT Operations,Operating Systems & Servers
3377586,2021-11-22,EN,Learn Academic Referencing With EndNote - Tips From My PhD,Office Productivity,Email & Productivity
2596634,2021-11-21,EN,ISO 27001 Implementation Step by Step,IT Operations,Network & Security
869448,2021-11-19,EN,Creating Interactive HTML5 Video,Development,Web Development
1976202,2021-11-19,EN,IT for beginners | IT for dummies | IT for non-IT,IT Operations,IT Certifications
1466764,2021-11-19,EN,"MonoGame: Introduction to C# Game Programming",Development,Game Development
958496,2021-11-19,EN,"Introduction to Fleet Management",Project Management & Operations,Operations Management
4213350,2021-11-19,EN,"Assertiveness 101: Become More Assertive in 90 Minutes
",Leadership & Management,Communication
4106444,2021-11-19,EN,Virtual Meetings with Confidence: 90-minute Confidence Guide,Leadership & Management,Communication
4356178,2021-11-19,ES,Inteligencia Emocional en el Trabajo: Aprende tus Emociones,Personal Development,Personal Growth
4372194,2021-11-19,ES,Programación de Aplicaciones para Android con Kotlin,Development,Mobile Development
4396968,2021-11-19,EN,Getting Started with Data Management,Development,Database Design & Development
4381416,2021-11-19,EN,Learn Microsoft Windows 11: Comprehensive Windows 11 Course,Office Productivity,Operating Systems & Servers
4367980,2021-11-18,EN,Finance & Accounting Masterclass: Invest+Forecast+Value+More,Finance & Accounting,Finance Fundamentals
4364722,2021-11-18,EN,"Sales, Marketing and Communication Masterclass",Marketing,Marketing Strategy
4360278,2021-11-18,EN,Entrepreneurship Masterclass: Grow Your Company,Personal Development,Entrepreneurship
4363366,2021-11-18,EN,"Economics, Management & Strategy Masterclass",Leadership & Management,Strategy
4369934,2021-11-18,EN,Personal Growth Masterclass: Accomplish More in Your Career,Leadership & Management,Communication
3579349,2021-11-18,EN,"Python Automation Testing With Pytest",Development,Software Testing
2266818,2021-11-18,EN,Video Editing for Beginners - Complete Shotcut Masterclass,Design,Design Tools
4166164,2021-11-18,EN,SolarWinds NPM Training Course | NCM | NTA | Full LAB,IT Operations,IT Certifications
2585454,2021-11-18,EN,Certified Cloud Security Professional (CCSP),IT Operations,IT Certifications
3666330,2021-11-18,EN,SolarWinds Security Event Manager SEM (SIEM)/ Full LAB GNS3,IT Operations,Network & Security
3293614,2021-11-18,EN,"AGILE Product Development Masterclass: What Is ""Real"" Agile?",Project Management & Operations,Agile & Scrum
1614454,2021-11-18,EN,Azure MasterClass: Manage Azure Cloud with ARM Templates,Cloud Computing,Cloud Development
1501104,2021-12-13,EN,JavaScript: The Advanced Concepts (2022 Update),Development,Programming Languages
1274008,2021-11-18,EN,Build Cross Platform Augmented Reality Apps with Thingworx,Development,Mobile Development
432902,2021-11-18,EN,VIDEO EDITING. Techniques loved by pro broadcast filmmakers,Design,Design Tools
2283238,2021-11-18,EN,"RabbitMQ : Messaging with Java, Spring Boot And Spring MVC	",Development,Programming Languages
3890548,2021-11-17,EN,"Reverse Engineering: Ghidra For Beginners",IT Operations,Network & Security
3777868,2021-11-17,EN,MB-300: Dynamics 365 Core Finance and Operations (Part 2/2),IT Operations,IT Certifications
3757948,2021-11-17,EN,MB-300: Dynamics 365 Core Finance and Operations (Part 1/2),IT Operations,IT Certifications
2393796,2021-11-17,EN,Climate Change and Green Infrastructure,Leadership & Management,Strategy
782914,2021-11-17,EN,The Complete Starter Guide to Climate Change,Leadership & Management,Strategy
3157316,2021-11-17,EN,What can we do about climate breakdown?,Leadership & Management,Strategy
3221489,2021-11-17,EN,Embedded Linux using Yocto,IT Operations,Operating Systems & Servers
660130,2021-11-17,EN,The Complete REIT Investing Course (Updated 2021),Finance & Accounting,Investing & Trading
4011300,2021-11-17,EN,Building Automated Machine Images with HashiCorp Packer,Cloud Computing,Cloud Certification
2771350,2021-11-17,ES,Learning to Learn [Efficient Learning]: Zero to Mastery	,Personal Development,Personal Growth
3842220,2021-11-17,ES,UX Writing: diseño de contenido y experiencia de usuario,Design,User Experience Design
4310724,2021-11-16,EN,"SQL - The Complete Developer's Guide (MySQL, PostgreSQL)
",Development,Database Design & Development
4390074,2021-11-16,EN,Tech 101: Introduction to Working in Tech,Personal Development,Personal Growth
2485542,2021-11-16,EN,Computer Literacy & Basic Computer Skills for Productivity,Personal Development,Personal Growth
3590312,2021-11-16,EN,Complete Beginner's Guide to Anatomy and Figure Drawing pt 2,Personal Development,Arts & Creativity
3703350,2021-11-16,EN,SAP S/4HANA Transportation Management (TM) 1909 - Functional,Project Management & Operations,Operations Management
4351594,2021-11-16,EN,Android Jetpack Compose: The Comprehensive Bootcamp [2022],Development,Mobile Development
2636828,2021-11-16,EN,SAP FICO (Finance & Controlling ) Simplified For Beginners,Finance & Accounting,Accounting Software
933482,2021-11-16,EN,Event Management for Beginners	,Project Management & Operations,Operations Management
1489380,2021-11-15,EN,ISO 50001. Energy management system,Project Management & Operations,Operations Management
64422,2021-11-15,EN,1 Hour HTML,Development,Web Development
4302863,2021-11-15,EN,"Supercharge Scala Future | FP-Tower",Development,Development Tools
3838236,2021-11-15,EN,SC-300 Course: Microsoft Identity and Access Administrator,IT Operations,IT Certifications
4250994,2021-11-15,EN,The Complete NIST Framework Course for Cyber Risk Management,IT Operations,Network & Security
1639462,2021-11-15,EN,Mobile Development Architecture,Development,Mobile Development
4121782,2021-11-15,EN,SWIFT Message Types - MT and MX ISO 20022 - An Overview        ,Finance & Accounting,Finance Fundamentals
4285156,2021-11-14,EN,AZ-700:Designing and Implementing Azure Networking Solutions	,IT Operations,IT Certifications
3159798,2021-11-12,EN,"Multiplayer Virtual Reality (VR) Development With Unity",Development,Game Development
4388546,2021-11-12,EN,Smart Tips: Product Management,Project Management & Operations,Project Management Fundamentals
4301065,2021-11-12,ES,React PRO: Lleva tus bases al siguiente nivel,Development,Web Development
1877532,2021-11-12,EN,HPE Fortify - Secure Code Analysis,IT Operations,Network & Security
3598684,2021-11-12,EN,"10 Mega Responsive Websites with HTML, CSS, and JavaScript",Design,Web Design
4305273,2021-11-12,EN,"Alteryx Training (Discover, Prepare, Analyze & Present)",Data Science,Analytics
3935164,2021-11-12,EN,Maven and SonarQube for DevOps Engineers - Beginners Guide,Development,Development Tools
3399328,2021-11-11,KR,AWS 공인 솔루션스 아키텍트 – 어소시에이트 SAA-C02 연습문제,Cloud Computing,Cloud Certification
4314536,2021-11-11,KR,[듀오링고 긴급처방] 점수가 급한 당신을 위한 쪽집게 강의+비법 자료,Personal Development,Language Learning
4298905,2021-11-11,KR,"【글로벌 Best강의】 리액트 : React 완벽가이드 Hooks, Re",Development,Web Development
4294154,2021-11-11,KR,【글로벌 Best강의】 태블로 Tableau 2020 완벽 실전 교육!,Data Science,Data Visualization
4267764,2021-11-11,KR,해시태그로 기억하는 키워드 독문법 1단계 : 명사편 (독일어),Personal Development,Language Learning
4279110,2021-11-11,KR,영어는 왜 그 모양일까?,Personal Development,Language Learning
4294152,2021-11-11,KR,【글로벌 Best강의】 AI 만들기: 17시간 만에 인공지능 초보자에서,Data Science,Machine Learning
4290982,2021-11-11,KR,【글로벌 Best강의】 비디오 게임 속 수학 : 게임 개발자로서 수학실력,Development,Game Development
4294148,2021-11-11,KR,【글로벌 Best강의】 머신러닝 완벽가이드 : Python 및 R 실습으,Development,Programming Languages
4294156,2021-11-11,KR,【글로벌 Best강의】 태블로 고수되기: Tableau 20 고급 트레이,Data Science,Data Visualization
4281836,2021-11-11,KR,진짜 미국식 영어 표현,Personal Development,Language Learning
4275370,2021-11-11,KR,기초중국어로 시작하는 원어민들이 쓰는 진짜중국어,Personal Development,Language Learning
4234852,2021-11-11,KR,【글로벌 Best강의】 TypeScript : 타입스크립트 완벽히 이해하,Development,Programming Languages
4278412,2021-11-11,KR,【글로벌 Best강의】 Apache Spark 와 Python으로 빅 데,Data Science,Analytics
4278410,2021-11-11,KR,【글로벌 Best강의】 Scala를 이용한 Apache Spark - 빅,Data Science,Analytics
4236782,2021-11-11,KR,【글로벌 Best강의】 OpenCV 및 딥러닝 을 이용한 Computer,Development,Programming Languages
4278406,2021-11-11,KR,【글로벌 Best강의】 Hadoop : 최고의 하둡 실습으로 빅 데이터,Data Science,Big Data
3357352,2021-11-11,EN,Applied Control Systems 3: UAV drone (3D Dynamics & control),Development,Software Testing
4095944,2021-11-11,EN,Applied Control Systems 2: autonomous cars (360 tracking),Development,Software Testing
4356560,2021-11-11,EN,Change Management for leaders: Lead like a lion,Leadership & Management,Management
4268636,2021-11-11,EN,Deep Learning with PyTorch for Medical Image Analysis,Data Science,Machine Learning
4323374,2021-11-11,EN,10 Days of No Code Artificial Intelligence Bootcamp,Data Science,Machine Learning
4351208,2021-11-11,EN,Build an FPS Multi-Player Game with Photon PUN2 & UNITY,Development,Game Development
4359778,2021-11-11,EN,Pixel Art Fundamentals - Introduction to 2D Game Pixel Art,Design,3D & Animation
4022034,2021-11-11,EN,Hibernate and Spring Data JPA: Beginner to Guru,Development,Web Development
4076770,2021-11-11,EN,Production Planning for Management Consultants & Analysts,Project Management & Operations,Operations Management
4218086,2021-11-11,EN,Essential PowerPoint for Management Consultants & Analysts,Office Productivity,Presentations
1938954,2021-11-11,EN,Photography MasterClass | 24 Hours of Content For All Levels,Personal Development,Arts & Creativity
3832968,2021-11-11,EN,Complete Microsoft SQL Server Database Administration Course,Development,Database Design & Development
4050082,2021-11-11,EN,Data Visualization for Management Consultants & Analysts,Data Science,Data Visualization
4292750,2021-11-11,EN,Advanced React Testing: Redux Saga and React Router,Development,Software Testing
4251082,2021-11-11,EN,Getting Started in Asana - Asana Course for Beginners,Project Management & Operations,Project Management Tools
3130146,2021-11-11,EN,"The Science, and Psychology, of Change Management !",Leadership & Management,Management
1694750,2021-11-11,EN,"Real World SAP - Plant Maintenance Orders and Notifications
",IT Operations,Operating Systems & Servers
4346366,2021-11-11,EN,Interviewing For A Technical Role: Get The Job You Want,Personal Development,Personal Growth
3593264,2021-11-11,PT,IT Service Management: Gestão de serviços de TI (ITSM/GSTI),IT Operations,IT Certifications
2638486,2021-11-11,PT,IT Support Management: Central de Serviços de TI,IT Operations,Operating Systems & Servers
4226208,2021-11-11,EN,Terraform for the Absolute Beginners with Labs,Development,Development Tools
4182274,2021-11-11,FR,100% réussite pour la Certification Scrum Master PSM-I,Project Management & Operations,Project Management Certifications
4019592,2021-11-11,EN,SCS-C01: AWS Certified Security – Specialty Practice Exams,IT Operations,IT Certifications
3966610,2021-11-10,EN,"Polish Language, Polish Course - Learn Polish From 0 To Hero",Personal Development,Personal Growth
1412376,2021-11-10,EN,Servicedesk e Inventário com GLPI,IT Operations,Operating Systems & Servers
3942058,2021-11-10,PT,Curso de Edição de Videos com Kdenlive,Design,Design Tools
4304745,2021-11-10,EN,Test Automation Robot Framework with Python - Selenium Tests,IT Operations,Software Testing
3063576,2021-11-10,EN,The Complete Guide to Bot Creation,Development,Programming Languages
2175714,2021-11-10,EN,Develop Discord Bots in nodejs Complete course,Development,Programming Languages
3472134,2021-11-09,ES,Programación C# con Visual Studio Code 2021 de 0 a EXPERTO,Development,Design Tools
3136486,2021-11-09,ES,Master API RESTful con ASP.NET Core Web API,Development,Web Development
2664746,2021-11-09,ES,Mastering Visual Studio Code,Development,Development Tools
1343418,2021-11-09,EN,Computer Science 101 - Computers & Programming for Beginners,Development,Software Engineering
4084880,2021-11-09,EN,Ultimate CKA | Certified Kubernetes Administrator - NEW!,IT Operations,IT Certifications
4162966,2021-11-09,EN,SharePoint Online Beginners Course,Office Productivity,Collaboration
3894358,2021-11-09,EN,IT Audit Fundamentals | Introduction to Controls,IT Operations,IT Certifications
3876610,2021-11-09,EN,"AWS & Typescript Masterclass - CDK, Serverless, React",Development,Web Development
4263800,2021-11-09,EN,Oracle Fusion Cloud HCM R13 Global HR Implementation,Project Management & Operations,Operations Management
2969034,2021-11-09,EN,Certified Kubernetes Administrator (CKA) Master Course,IT Operations,IT Certifications
4326172,2021-11-08,EN,Ultimate AWS Certified Cloud Practitioner [NEW] - OCT 2021,IT Operations,IT Certifications
3325010,2021-11-07,ES,Curso de Preparación de Agile Tester Extension Certification,IT Operations,IT Certifications
227592,2021-11-07,EN,Global Environmental Problems: Surveying the Human Footprint,Data Science,Big Data
500178,2021-11-07,EN,Fundamentals of Intelligent Sustainable Business,Finance & Accounting,Finance Fundamentals
2977104,2021-11-07,EN,Aruba Switching Training With Labs For ACSA ACSP HPE,IT Operations,IT Certifications
3942816,2021-11-07,EN,WebRTC 2021 Practical Course. Build Video Chat With React,Development,Development Tools
4253350,2021-11-06,EN,GitLab CI - A Complete Hands-On for CI/CD Pipelines & DevOps,Development,Development Tools
2914816,2021-11-06,EN,Internal Audit: A Guide for Management,Finance & Accounting,Accounting
4131340,2021-11-06,EN,The Complete Guide to Corporate Governance,Leadership & Management,Leadership
3478798,2021-11-05,EN,Scala Programming In-Depth,Development,Programming Languages
2157568,2021-11-05,PT,Curso Articulate Storyline Completo (100% em Português),Workplace & Human Resources,Learning & Development
2638698,2021-11-05,ES,"Microsoft PowerApps",Development,Development Tools
3617548,2021-11-05,ES,Programando en COBOL-CICS,Development,Programming Languages
3657264,2021-11-05,ES,Curso Fullstack Java y React - Curso practico,Development,Web Development
3761818,2021-11-05,DE,Train the Trainer - Blended Learning,Workplace & Human Resources,Learning & Development
3132646,2021-11-05,DE,Status beherrschen – gewinne mehr Respekt und Ansehen.,Personal Development,Personal Growth
3387966,2021-11-05,ES,TypeScript for Professionals,Development,Web Development
1170732,2021-11-04,ES,Creación de reportes con JasperReport y JasperStudio,Development,Web Development
847460,2021-11-04,EN,Alibaba The Complete Guide to Import from Alibaba to Amazon,Design,Web Design
1193132,2021-11-04,EN,Facebook Page Masterclass: Use It to Grow Your Business,Marketing,Social Media Marketing
2971272,2021-11-04,EN,Instagram Ads Masterclass,Marketing,Social Media Marketing
411446,2021-11-04,EN,WordPress: Create Stunning Wordpress Websites for Business,Design,Web Design
2829444,2021-11-04,EN,Methods of 3D VFX Compositing Nuke Masterclass - NK202,Design,3D & Animation
3352082,2021-11-04,EN,Blazor WebAssembly Full Stack Bootcamp with .NET 5,Development,Web Development
3214111,2021-11-04,EN,VFX Color Grading and Re-Lighting in Nuke - NK404,Design,3D & Animation
3825512,2021-11-04,ES,Aprende Terraform con AWS desde cero (2021) v1.0 compatible,Cloud Computing,Cloud Development
2119600,2021-11-04,EN,Unreal Engine: Character Skill System,Design,Game Design
3619962,2021-11-03,EN,Cloud Computing Fundamentals,Cloud Computing,Cloud Fundamentals
3275818,2021-11-03,EN,Practical Solution Architecture,Development,Software Engineering
3606266,2021-11-03,EN,REST API Testing with Karate Framework,Development,Software Testing
2196792,2021-11-03,EN,API Automation testing using Karate framework,Development,Software Testing
579126,2021-11-03,DE,Crashkurs: Docker verstehen und einsetzen,Development,Development Tools
2717648,2021-11-03,EN,Introduction to Nuke VFX Compositing: The Essentials - NK101,Design,3D & Animation
3627542,2021-11-03,EN,IT Fundamentals - Everything you need to know about IT,IT Operations,IT Certifications
4076934,2021-11-03,EN,Introduction to Git for GitLab projects,IT Operations,IT Certifications
1661622,2021-11-02,EN,Introduction to Precision Agriculture,IT Operations,Hardware
3953424,2021-11-02,EN,Introduction to Modern Marketing Analytics,Marketing,Marketing Analytics & Automation
3385752,2021-11-02,EN,How to become a CISO (Chief Information Security Officer),IT Operations,Network & Security
3810768,2021-10-30,EN,NEW SAFe 5 Agilist (Leading SAFe) Practice Exams (180 Q's),IT Operations,IT Certifications
4089434,2021-10-30,EN,Leading SAFe 5.1,Project Management & Operations,Project Management Tools
4315528,2021-10-29,EN,Personal Development,Leadership & Management,Communication
4353754,2021-10-29,DE,Change-Management - Führe wie ein Löwe durch Veränderungen,Leadership & Management,Management
4341438,2021-10-29,EN,Build Web Apps with React & Firebase,Development,Web Development
3632406,2021-10-29,EN,Complete Greek Course: Learn Greek for Beginners,Personal Development,Language Learning
3894990,2021-10-29,JP,illustrator iPad版でつくる本格メニューデザイン！【初心者向け】,Design,Graphic Design
3055188,2021-10-29,JP,【超初心者向け】YouTube動画編集を８ステップで具体的に実践！（Adobe Premiere Pro CC）,Design,Design Tools
3575239,2021-10-29,JP,【Outlookユーザー向け】メール処理スピード10倍！すぐにできる超効率化メール操作・管理・処理術,Office Productivity,Email & Productivity
3845692,2021-10-29,JP,初心者のための『テーブル・データベース論理設計』〜ゼロからシステム開発に必要なデータベースの知識を身につけよう〜,Development,Database Design & Development
2454030,2021-10-29,JP,Spine の使い方。インポートからアニメーションまで一貫したワークフローの解説,Design,3D & Animation
3937466,2021-10-29,JP,ロゴデザインマスターコース｜Adobe Illustrator（イラストレーター）【完全版】,Design,Graphic Design
2619622,2021-10-29,JP,はじめてのLINEBOTの作り方 秘書ボットを作ろう,Development,Web Development
4125072,2021-10-29,JP,【2021年最新】現場のプロが教えるfigma初心者はまずはこれ！|０からWEBサイトを簡単に作成。爆速習得裏ワザ公開,Design,Design Tools
2723450,2021-10-29,JP,はじめてのNode.js入門。Expressフレームワークを用いた本格Webサーバー構築やJSONなどを学ぼう！,Development,Web Development
3593662,2021-10-29,JP,Spine初心者卒業カリキュラム：SDキャラクターからスチルアニメーションの制作まで,"Design
",3D & Animation
3797918,2021-10-29,JP,『アウトルック最速仕事術』基礎～中級編 ～Outlook時短術の極意～,Office Productivity,Email & Productivity
3951898,2021-10-29,JP,IoTセンサーを自作しよう！KiCadで回路基板からDIY！ESP32プログラミング,"IT Operations
",Hardware
4097006,2021-10-29,JP,独学で身につけるPython〜基礎編〜【業務効率化・自動化で残業を無くそう！】,Development,Programming Languages
4188394,2021-10-29,JP,【プログラミングなしで超スピードアプリ構築！】 現場で使えるMicrosoft Power Apps マスターコース,Development,Development Tools
2764808,2021-10-29,JP,アウトプットで確実に身につける薬局英会話講座！調剤の現場ですぐに使える英語をマスターする特訓コース(ネイティブ音声付き),"Personal Development
",Language Learning
3798802,2021-10-29,JP,実戦力主義。の統計学 Excel統計学で見えなかったものが見えてくる。,Data Science,Statistical Analysis
3670836,2021-10-29,JP,"3日間でTwitterのフォロワーを2,326人増やした技術【広告未使用・フォローバックなし】","Marketing
",Social Media Marketing
4142060,2021-10-29,JP,【Google Apps Script 超入門講座】2時間で知識ゼロから基礎をマスター｜様々なアプリと連携して業務効率化,Office Productivity,Email & Productivity
3694666,2021-10-29,JP,TOEIC L&Rテスト・単語力強化で絶対攻略！1ヶ月で1000単語を楽しく暗記するタニケイ式ボキャビル,"Personal Development
",Language Learning
2210174,2021-10-29,JP,Classroom のはじめかた～現役大学生が教えるGoogle を活用した授業管理で基本機能の使い方を体験～,Office Productivity,Operating Systems & Servers
2769116,2021-10-29,JP,最短・最速で学ぶTypeScript 実践入門 - 最新モダン開発には欠かせないTypeScript をマスターしよう！,Development,Programming Languages
2214284,2021-10-29,JP,Google スライド入門～プレゼンソフトの最新機能や基本操作を学び、シンプルで伝わる資料の作成方法をマスター～,Office Productivity,Presentations
2341012,2021-10-29,JP,Google ドキュメントの使い方入門～文書作成ソフトの基本機能を学ぶ～,Office Productivity,Word Processing
3978258,2021-10-29,JP,【はじめてのマクロ】エクセル作業を自動化する VBA の基本マスターコース,Office Productivity,Spreadsheets
2445978,2021-10-29,JP,【ここから始める】アクセス基礎コース アクセスの初心者でも安心このコースからAccessを始めよう！,Office Productivity,Email & Productivity
2188142,2021-10-29,JP,「エクセルVBA」超入門基礎コース！マクロをこれから学習したいという方に最適！超初心者向けコース！,Office Productivity,Spreadsheets
2036472,2021-10-29,JP,【Apple mac版】 マイクロソフトオフィス『エクセル』『パワーポイント』『ワード』をイチから学ぼう！初心者向け講座,Office Productivity,Email & Productivity
3703214,2021-10-29,JP,新任リーダー・管理職向け『業績を上げ続ける組織へと変える！』理論を学び再現性のあるコーチング＆リーダーシップ講座,Leadership & Management,Leadership
4201942,2021-10-29,JP,オブジェクト指向の原則１：単一責務の原則とオープンクローズドの原則,Development,Programming Languages
2444572,2021-10-29,JP,いますぐはじめる観光のデジタル化,"Marketing
",Digital Marketing
4060082,2021-10-29,JP,【Unityゲーム開発】2DアクションRPG講座,"Development
",Game Development
4063256,2021-10-29,JP,After Effects【脱初心者】タイトル・アニメーション8種+課題1種【モーショングラフィックス】,"Design
",Design Tools
